1,209,0.053931,0.048148,0.0928
1,210,2.0654e-08,0.098726,0.5535
1,211,0.23746,0.060736,0.07175
1,212,0.40842,0.064717,0.0535
1,213,0.063016,0.076651,0.1425
1,214,0.058009,0.057079,0.1082
1,215,8.7696e-10,0.10611,0.6505
1,216,5.1872e-10,0.10687,0.664
1,217,3.2565e-08,0.098922,0.54675
2,3,2.2329e-09,0.1008,0.60275
2,4,0.3818,0.13035,0.114
2,5,0.021868,0.05775,0.1324
2,6,8.1851e-10,0.10543,0.6475
2,7,1.2123e-09,0.10471,0.6365
2,8,0.15033,0.080878,0.11633
2,9,9.8876e-10,0.10554,0.645
2,10,6.2102e-08,0.096487,0.52225
2,11,0.15303,0.071033,0.1015
2,12,1.3052e-09,0.10533,0.639
2,13,8.5971e-10,0.10496,0.64375
2,14,3.4878e-06,0.11617,0.539
2,15,0.01725,0.051022,0.1215
2,16,0.15415,0.077894,0.111
2,17,9.0471e-06,0.11512,0.511
2,18,9.1032e-06,0.11516,0.511
2,19,7.4576e-08,0.15605,0.8395
2,20,7.4576e-08,0.15605,0.8395
2,21,7.4576e-08,0.15605,0.8395
2,22,7.4576e-08,0.15605,0.8395
2,23,7.4576e-08,0.15605,0.8395
2,24,7.8277e-06,0.11529,0.51533
2,25,2.998e-12,0.12798,0.893
2,26,0.0022437,0.047176,0.14417
2,27,0.23408,0.059879,0.07125
2,28,0.18462,0.062375,0.08275
2,29,0.045178,0.051822,0.1038
2,30,0.077927,0.072988,0.12867
2,31,0.04462,0.054377,0.1092
2,32,0.11335,0.079159,0.12533
2,33,0.16973,0.067367,0.0925
2,34,0.19203,0.052277,0.0682
2,35,0.021539,0.059955,0.1378
2,36,5.7691e-08,0.096161,0.52175
2,37,0.038251,0.051155,0.106
2,38,0.11945,0.055617,0.0866
2,39,0.16151,0.071666,0.10033
2,40,0.36438,0.085626,0.077667
2,41,0.10113,0.062522,0.1025
2,42,0.034511,0.056385,0.1192
2,43,1.7234e-05,0.11354,0.488
2,44,0.16061,0.0708,0.099333
2,45,0.05833,0.050919,0.0964
2,46,0.44354,0.080481,0.061667
2,47,0.035732,0.05162,0.1084
2,48,2.598e-09,0.10407,0.61975
2,49,0.035766,0.051534,0.1082
2,50,8.1924e-10,0.10507,0.64525
2,51,0.027877,0.070714,0.1555
2,52,0.029688,0.10241,0.22267
2,53,2.3511e-09,0.10466,0.625
2,54,0.4114,0.086435,0.071
2,55,7.2586e-06,0.089,0.39925
2,56,3.8226e-06,0.11679,0.53967
2,57,3.4313e-06,0.11393,0.529
2,58,0.015351,0.056312,0.1365
2,59,0.41496,0.12512,0.102
2,60,3.2078e-08,0.096253,0.53225
2,61,9.7553e-06,0.11426,0.50533
2,62,2.8064e-11,0.10265,0.68325
2,63,0.17889,0.13726,0.1845
2,64,0.0032574,0.083522,0.24575
2,65,1.0995e-05,0.11547,0.50767
2,66,0.016598,0.055625,0.13325
2,67,0.79682,0.12041,0.031
2,68,0.010731,0.058891,0.15025
2,69,0.0037662,0.053433,0.1548
2,70,0.307,0.13215,0.135
2,71,0.33028,0.13199,0.1285
2,72,0.052027,0.066781,0.12975
2,73,0.010907,0.058826,0.14975
2,74,2.998e-12,0.12798,0.893
2,75,0.033344,0.051036,0.1086
2,76,0.12418,0.071763,0.11033
2,77,0.17745,0.066363,0.0895
2,78,0.15733,0.074251,0.105
2,79,0.095817,0.059592,0.09925
2,80,2.998e-12,0.12798,0.893
2,81,0.19783,0.072996,0.094
2,82,0.018075,0.05499,0.13
2,83,0.16851,0.067356,0.09275
2,84,0.013855,0.057091,0.1405
2,85,2.8965e-10,0.086038,0.5424
2,86,0.058185,0.062028,0.1175
2,87,0.16205,0.055357,0.0774
2,88,0.15387,0.054979,0.0784
2,89,0.1606,0.074361,0.10433
2,90,0.20091,0.075583,0.096667
2,91,1.1827e-09,0.10555,0.642
2,92,0.16575,0.096921,0.13433
2,93,0.037231,0.06778,0.1412
2,94,0.031907,0.055743,0.1196
2,95,0.22252,0.064761,0.079
2,96,1.5874e-05,0.11399,0.492
2,97,0.18918,0.076415,0.10033
2,98,0.15382,0.078533,0.112
2,99,0.12839,0.061429,0.0934
2,100,0.016248,0.051527,0.12383
2,101,0.11533,0.061441,0.09675
2,102,0.37427,0.083661,0.074333
2,103,0.54343,0.077349,0.047
2,104,0.085951,0.061439,0.1055
2,105,0.021338,0.056387,0.1298
2,106,0.018435,0.054842,0.12925
2,107,0.18545,0.063248,0.08375
2,108,0.057991,0.050534,0.0958
2,109,0.059321,0.054512,0.1028
2,110,0.55225,0.10599,0.063
2,111,0.01298,0.057561,0.143
2,112,0.18687,0.073995,0.097667
2,113,0.048548,0.048871,0.0964
2,114,0.034397,0.051054,0.108
2,115,0.37942,0.13027,0.1145
2,116,0.14167,0.079387,0.11667
2,117,7.4576e-08,0.15605,0.8395
2,118,7.059e-05,0.11298,0.449
2,119,0.098043,0.058782,0.09725
2,120,0.16278,0.07045,0.098333
2,121,0.032145,0.055929,0.11983
2,122,0.67628,0.10897,0.0455
2,123,0.14685,0.073296,0.10633
2,124,0.016052,0.055966,0.13475
2,125,0.012739,0.057708,0.14375
2,126,1.2212e-15,0.09217,0.7374
2,127,0.18467,0.07413,0.098333
2,128,0.017183,0.051831,0.1235
2,129,0.15119,0.055318,0.0794
2,130,0.028655,0.055571,0.1216
2,131,0.36657,0.081587,0.073667
2,132,0.15333,0.076105,0.10867
2,133,0.043159,0.051924,0.105
2,134,0.31191,0.070213,0.071
2,135,0.19059,0.062651,0.082
2,136,0.02408,0.060022,0.1354
2,137,0.1277,0.079875,0.12167
2,138,0.0053469,0.063277,0.17625
2,139,0.37082,0.13074,0.117
2,140,0.83411,0.11459,0.024
2,141,0.16577,0.07023,0.097333
2,142,0.016676,0.055665,0.13325
2,143,0.13416,0.074104,0.111
2,144,0.2565,0.065216,0.074
2,145,0.06935,0.049556,0.09
2,146,0.017436,0.055313,0.1315
2,147,0.00011784,0.056831,0.21883
2,148,9.854e-10,0.10439,0.638
2,149,8.626e-06,0.11448,0.50933
2,150,0.38425,0.1293,0.1125
2,151,1.0608e-05,0.11504,0.50667
2,152,0.055638,0.08691,0.16633
2,153,1.2415e-09,0.10515,0.63875
2,154,0.0066422,0.063737,0.173
2,155,0.16368,0.081132,0.113
2,156,0.029956,0.054453,0.1182
2,157,0.25133,0.072136,0.08275
2,158,0.0023738,0.055611,0.169
2,159,0.33554,0.088611,0.085333
2,160,0.05445,0.053348,0.1026
2,161,0.054368,0.05281,0.1016
2,162,0.0085063,0.060522,0.15925
2,163,0.17122,0.070892,0.097
2,164,0.28089,0.13354,0.144
2,165,3.0303e-06,0.11645,0.54367
2,166,0.71185,0.11235,0.0415
2,167,0.17614,0.074663,0.101
2,168,0.047513,0.065348,0.1295
2,169,0.015251,0.05636,0.13675
2,170,4.1548e-09,0.10254,0.60275
2,171,0.14505,0.073427,0.107
2,172,6.504e-08,0.096126,0.5195
2,173,2.6877e-06,0.1157,0.543
2,174,0.15815,0.072273,0.102
2,175,0.066135,0.059183,0.10875
2,176,0.38201,0.075117,0.065667
2,177,0.12934,0.073624,0.11167
2,178,0.049737,0.050555,0.0992
2,179,0.62418,0.084365,0.041333
2,180,4.4613e-08,0.096225,0.5265
2,181,0.14152,0.077769,0.11433
2,182,1.997e-06,0.091244,0.43375
2,183,0.0085507,0.051974,0.13667
2,184,0.085493,0.063821,0.10975
2,185,0.13882,0.074764,0.11067
2,186,0.029723,0.051891,0.1128
2,187,0.0002221,0.07671,0.28325
2,188,0.014135,0.056851,0.1395
2,189,0.0079334,0.060643,0.161
2,190,0.40739,0.08087,0.067
2,191,0.0097709,0.048223,0.1246
2,192,1.0372e-05,0.11378,0.50167
2,193,1.6939e-05,0.11321,0.487
2,194,0.30178,0.066336,0.0685
2,195,0.10241,0.081432,0.133
2,196,4.1162e-06,0.11942,0.55
2,197,2.5665e-08,0.096701,0.5385
2,198,0.033163,0.055584,0.1184
2,199,0.07941,0.071831,0.126
2,200,0.074014,0.060732,0.1085
2,201,2.8416e-08,0.09602,0.533
2,202,9.0774e-10,0.1058,0.648
2,203,0.022239,0.053253,0.12175
2,204,3.2821e-09,0.1036,0.613
2,205,1.3993e-09,0.1049,0.63525
2,206,0.035098,0.052961,0.1116
2,207,3.5308e-10,0.10548,0.66175
2,208,0.19503,0.063086,0.08175
2,209,0.041021,0.061909,0.1265
2,210,2.0955e-08,0.096272,0.5395
2,211,0.47484,0.082561,0.059
2,212,0.31907,0.066241,0.066
2,213,0.097972,0.077654,0.1285
2,214,0.19921,0.072246,0.09275
2,215,1.2416e-09,0.10478,0.6365
2,216,8.0745e-10,0.1058,0.65
2,217,3.4733e-08,0.096587,0.53275
3,4,4.2999e-08,0.099624,0.54575
3,5,4.2451e-08,0.087914,0.4818
3,6,0.32335,0.087333,0.08625
3,7,0.34029,0.087302,0.08325
3,8,8.4538e-09,0.10375,0.5975
3,9,0.28955,0.088047,0.09325
3,10,0.32002,0.083968,0.0835
3,11,1.4557e-08,0.085729,0.4858
3,12,0.2935,0.088294,0.09275
3,13,0.25684,0.08731,0.099
3,14,0.016198,0.082556,0.1985
3,15,1.7752e-08,0.075099,0.423
3,16,4.0385e-09,0.10319,0.607
3,17,0.0088858,0.083893,0.2195
3,18,0.0089167,0.083931,0.2195
3,19,0.00088548,0.089435,0.29733
3,20,0.00088548,0.089435,0.29733
3,21,0.00088548,0.089435,0.29733
3,22,0.00088548,0.089435,0.29733
3,23,0.00088548,0.089435,0.29733
3,24,0.0097768,0.0837,0.21625
3,25,4.5599e-05,0.098763,0.40267
3,26,1.4298e-09,0.075181,0.455
3,27,5.9399e-09,0.10364,0.603
3,28,1.6533e-08,0.10443,0.5895
3,29,2.523e-09,0.086242,0.514
3,30,2.7788e-11,0.084021,0.5594
3,31,1.5435e-08,0.086588,0.4898
3,32,5.5907e-09,0.10376,0.60475
3,33,1.2016e-09,0.086019,0.523
3,34,9.128e-09,0.084717,0.4868
3,35,8.0202e-10,0.075135,0.46167
3,36,0.33162,0.083431,0.081
3,37,2.4164e-10,0.07246,0.45883
3,38,2.2112e-08,0.086226,0.4824
3,39,6.0748e-10,0.10261,0.635
3,40,3.5109e-08,0.10374,0.572
3,41,9.7596e-10,0.085028,0.5198
3,42,1.0344e-08,0.087511,0.501
3,43,0.0049603,0.084265,0.23675
3,44,4.7679e-10,0.1025,0.63825
3,45,3.0528e-09,0.085651,0.5078
3,46,7.1614e-09,0.10299,0.596
3,47,1.581e-10,0.072764,0.4655
3,48,0.39527,0.087638,0.0745
3,49,2.8877e-09,0.086024,0.5108
3,50,0.33512,0.087151,0.084
3,51,6.2183e-09,0.087114,0.5062
3,52,8.6295e-06,0.097945,0.43575
3,53,0.35731,0.088267,0.08125
3,54,4.3942e-08,0.10367,0.5675
3,55,0.018111,0.086107,0.2035
3,56,0.017346,0.083218,0.198
3,57,0.010973,0.080989,0.206
3,58,1.4277e-10,0.085172,0.5462
3,59,1.5062e-08,0.10012,0.56675
3,60,0.39221,0.082397,0.0705
3,61,0.0073418,0.08346,0.22375
3,62,0.13993,0.10388,0.15333
3,63,2.1353e-07,0.098416,0.5105
3,64,5.5271e-05,0.11061,0.446
3,65,0.008687,0.084599,0.222
3,66,6.0181e-11,0.085156,0.5572
3,67,5.2597e-09,0.10058,0.58725
3,68,3.9755e-10,0.085883,0.5372
3,69,5.3043e-09,0.087951,0.5134
3,70,6.888e-08,0.099229,0.53525
3,71,6.039e-08,0.099397,0.5385
3,72,1.0846e-07,0.10552,0.5605
3,73,1.5141e-10,0.085697,0.5488
3,74,4.5599e-05,0.098763,0.40267
3,75,2.9923e-09,0.085907,0.5096
3,76,4.4645e-11,0.083245,0.5484
3,77,5.3652e-09,0.085512,0.499
3,78,1.2722e-09,0.10295,0.625
3,79,9.9199e-10,0.084508,0.5164
3,80,6.0583e-08,0.087317,0.473
3,81,9.8499e-10,0.10296,0.62925
3,82,6.9951e-11,0.084867,0.5534
3,83,6.105e-09,0.085864,0.4992
3,84,1.2296e-10,0.08512,0.5478
3,85,0.23735,0.070918,0.0838
3,86,7.7538e-10,0.085563,0.5262
3,87,2.6192e-08,0.08582,0.4776
3,88,1.2865e-08,0.085902,0.4886
3,89,1.5368e-09,0.10339,0.6245
3,90,1.782e-09,0.10268,0.61775
3,91,0.28316,0.088283,0.09475
3,92,1.2808e-06,0.1048,0.5075
3,93,1.5729e-06,0.089509,0.4298
3,94,1.9805e-08,0.087322,0.4902
3,95,2.1565e-09,0.084771,0.5074
3,96,0.0056078,0.08439,0.23375
3,97,2.3394e-09,0.10306,0.6155
3,98,4.3721e-09,0.10329,0.60625
3,99,2.1934e-07,0.087222,0.452
3,100,1.7727e-08,0.075273,0.424
3,101,8.9034e-10,0.084727,0.5192
3,102,2.0004e-08,0.1038,0.5825
3,103,2.4245e-09,0.10199,0.6085
3,104,1.3443e-08,0.10497,0.59625
3,105,6.1993e-09,0.08838,0.5136
3,106,6.5877e-11,0.084536,0.552
3,107,2.2561e-08,0.10445,0.584
3,108,1.8358e-09,0.085699,0.5152
3,109,6.7873e-10,0.073003,0.4505
3,110,3.7112e-10,0.10123,0.63425
3,111,1.9833e-10,0.085091,0.5414
3,112,8.7849e-11,0.083373,0.5408
3,113,9.0436e-10,0.085186,0.5218
3,114,1.6268e-10,0.072345,0.4625
3,115,4.3279e-08,0.0996,0.5455
3,116,7.2854e-09,0.10429,0.60325
3,117,0.00088548,0.089435,0.29733
3,118,0.0022874,0.087209,0.266
3,119,4.5968e-09,0.10425,0.611
3,120,6.3225e-11,0.082804,0.5412
3,121,6.98e-08,0.076414,0.412
3,122,6.1898e-10,0.10112,0.6255
3,123,5.7244e-11,0.083349,0.546
3,124,6.5995e-12,0.071608,0.49167
3,125,1.208e-10,0.085364,0.5496
3,126,1.5002e-11,0.088443,0.5968
3,127,1.2076e-09,0.10281,0.625
3,128,1.7311e-08,0.075455,0.42533
3,129,2.1242e-08,0.085905,0.4812
3,130,8.9577e-09,0.087488,0.503
3,131,3.4348e-10,0.083852,0.5264
3,132,6.6785e-11,0.083858,0.5474
3,133,3.7593e-09,0.085979,0.5068
3,134,1.4302e-08,0.085542,0.485
3,135,1.8523e-09,0.084622,0.5086
3,136,1.3461e-09,0.07495,0.45433
3,137,6.3807e-09,0.10316,0.599
3,138,2.6904e-12,0.074265,0.51933
3,139,4.62e-08,0.099582,0.54425
3,140,1.7287e-09,0.10093,0.60775
3,141,4.5148e-10,0.10268,0.64025
3,142,9.7085e-11,0.08468,0.548
3,143,1.2419e-09,0.10305,0.626
3,144,4.9403e-08,0.10466,0.57075
3,145,2.0933e-09,0.085036,0.5094
3,146,1.0051e-10,0.084532,0.5466
3,147,9.461e-09,0.08008,0.45967
3,148,0.39995,0.086431,0.07275
3,149,0.008098,0.083366,0.22075
3,150,3.7394e-08,0.099587,0.548
3,151,0.0081718,0.084219,0.22275
3,152,8.2617e-08,0.10548,0.5655
3,153,0.33569,0.087773,0.0845
3,154,3.175e-07,0.090206,0.4612
3,155,1.6508e-10,0.084059,0.5372
3,156,4.814e-09,0.087196,0.5104
3,157,7.5813e-07,0.10554,0.522
3,158,1.4792e-10,0.07512,0.48133
3,159,8.9822e-08,0.10414,0.55675
3,160,4.6437e-09,0.086561,0.5072
3,161,4.8642e-10,0.072602,0.45183
3,162,2.7151e-10,0.086661,0.5472
3,163,4.7942e-07,0.10592,0.53325
3,164,8.6648e-08,0.099155,0.53075
3,165,0.018023,0.082447,0.195
3,166,1.1557e-09,0.10105,0.615
3,167,1.6549e-09,0.10334,0.623
3,168,1.0717e-09,0.086155,0.5254
3,169,1.2414e-10,0.085232,0.5484
3,170,0.59376,0.086241,0.046
3,171,1.1848e-09,0.10333,0.6285
3,172,0.24527,0.083699,0.09725
3,173,0.016692,0.081682,0.1955
3,174,8.2835e-10,0.10306,0.63275
3,175,3.4354e-10,0.084489,0.5304
3,176,1.3515e-09,0.10221,0.6195
3,177,5.4296e-11,0.083737,0.5492
3,178,1.6621e-09,0.085836,0.5174
3,179,1.8945e-08,0.10251,0.57625
3,180,0.35842,0.083027,0.07625
3,181,3.5974e-09,0.10344,0.6105
3,182,0.048145,0.085523,0.169
3,183,1.076e-08,0.076042,0.43483
3,184,1.1242e-09,0.085639,0.5216
3,185,1.4963e-09,0.10311,0.62325
3,186,3.3714e-10,0.07279,0.45717
3,187,1.2468e-13,0.079693,0.59067
3,188,6.956e-11,0.085592,0.5582
3,189,3.7017e-12,0.073281,0.50917
3,190,8.3329e-09,0.10327,0.595
3,191,5.2849e-10,0.086049,0.5344
3,192,0.0065461,0.0833,0.2265
3,193,0.0046988,0.084012,0.2375
3,194,3.0164e-09,0.084813,0.503
3,195,1.217e-08,0.10364,0.5905
3,196,0.025793,0.08534,0.19025
3,197,0.35542,0.082511,0.07625
3,198,2.2986e-08,0.08701,0.4862
3,199,2.7476e-11,0.08376,0.5578
3,200,5.0054e-10,0.084934,0.5282
3,201,0.38778,0.081919,0.07075
3,202,0.2558,0.08822,0.10025
3,203,4.3769e-11,0.084118,0.5544
3,204,0.50794,0.087229,0.05775
3,205,0.34148,0.087781,0.0835
3,206,3.885e-09,0.086772,0.511
3,207,0.18874,0.086738,0.114
3,208,2.1258e-08,0.10444,0.585
3,209,7.1825e-10,0.085329,0.5258
3,210,0.42044,0.08161,0.06575
3,211,1.1444e-08,0.10275,0.5865
3,212,7.0005e-08,0.10448,0.56325
3,213,7.1111e-06,0.10562,0.47425
3,214,1.0198e-08,0.086531,0.4956
3,215,0.39347,0.087011,0.07425
3,216,0.27123,0.087935,0.09675
3,217,0.39864,0.082933,0.07
4,5,0.004955,0.063346,0.178
4,6,1.5871e-08,0.10448,0.5905
4,7,2.3608e-08,0.10379,0.5795
4,8,0.034443,0.090944,0.19233
4,9,1.9049e-08,0.10462,0.588
4,10,1.1468e-06,0.09564,0.46525
4,11,0.080928,0.076776,0.134
4,12,2.5689e-08,0.10452,0.582
4,13,1.6842e-08,0.104,0.58675
4,14,6.0116e-05,0.11539,0.463
4,15,0.0039971,0.055413,0.1595
4,16,0.075044,0.087444,0.15567
4,17,0.00015113,0.1148,0.435
4,18,0.000152,0.11484,0.435
4,19,1.7719e-06,0.15185,0.7255
4,20,1.7719e-06,0.15185,0.7255
4,21,1.7719e-06,0.15185,0.7255
4,22,1.7719e-06,0.15185,0.7255
4,23,1.7719e-06,0.15185,0.7255
4,24,0.00013026,0.11483,0.43933
4,25,8.0843e-11,0.12571,0.817
4,26,0.00047236,0.052108,0.18217
4,27,0.057307,0.067466,0.12825
4,28,0.04487,0.069671,0.13975
4,29,0.0094548,0.057569,0.1494
4,30,0.016194,0.085118,0.20467
4,31,0.0095376,0.059719,0.1548
4,32,0.024128,0.08928,0.20133
4,33,0.043586,0.074082,0.1495
4,34,0.048904,0.057783,0.1138
4,35,0.0049887,0.065319,0.1834
4,36,1.0651e-06,0.095251,0.46475
4,37,0.008343,0.057471,0.1516
4,38,0.029553,0.060753,0.1322
4,39,0.03359,0.082982,0.17633
4,40,0.14233,0.094287,0.13833
4,41,0.022039,0.06966,0.1595
4,42,0.012044,0.061334,0.154
4,43,0.00027535,0.11327,0.412
4,44,0.033128,0.082296,0.17533
4,45,0.012295,0.056719,0.142
4,46,0.12744,0.090317,0.13767
4,47,0.0078022,0.057884,0.154
4,48,4.845e-08,0.10313,0.56275
4,49,0.0078027,0.057809,0.1538
4,50,1.5953e-08,0.1041,0.58825
4,51,0.015837,0.076679,0.185
4,52,0.168,0.10638,0.14667
4,53,4.5617e-08,0.10388,0.568
4,54,0.16352,0.094976,0.13233
4,55,0.00011375,0.088684,0.34225
4,56,6.4468e-05,0.11604,0.46367
4,57,5.9937e-05,0.11288,0.453
